Task ID,Argument ID,Discussion ID,Relevance,Is Argument?
-2500350472496709076,4,26969,1,False
-2500350472496709076,4,26969,3,True
-2500350472496709076,4,26969,3,True
-7625628893454489847,13,42955,3,True
-7625628893454489847,13,42955,1,True
-7625628893454489847,13,42955,2,True
-7625628893454489847,13,42955,1,True
-7625628893454489847,13,42955,2,True
-415246892980154827,57,25233,2,True
-415246892980154827,57,25233,1,True
-415246892980154827,57,25233,2,True
-415246892980154827,57,25233,3,True
-415246892980154827,57,25233,0,False
-2680277365524417182,6,18251,0,False
-2680277365524417182,6,18251,3,True
-2680277365524417182,6,18251,2,True
-2680277365524417182,6,18251,2,True
-2680277365524417182,6,18251,3,True
1583141996727372221,3,7832,3,True
1583141996727372221,3,7832,3,True
1583141996727372221,3,7832,3,False
1583141996727372221,3,7832,0,False
1583141996727372221,3,7832,3,True
-4779514688931276677,4,5585,3,True
-4779514688931276677,4,5585,2,True
-4779514688931276677,4,5585,3,True
-4779514688931276677,4,5585,1,True
-4779514688931276677,4,5585,1,False
6646338204528473115,1,28498,1,False
6646338204528473115,1,28498,1,True
6646338204528473115,1,28498,3,True
6646338204528473115,1,28498,0,True
6646338204528473115,1,28498,3,True
-3188191184523542840,4,28498,2,True
-3188191184523542840,4,28498,0,False
-3188191184523542840,4,28498,2,False
-3188191184523542840,4,28498,3,True
-3188191184523542840,4,28498,0,True
7766430214762941216,1,26969,1,False
7766430214762941216,1,26969,0,False
7766430214762941216,1,26969,3,True
7766430214762941216,1,26969,3,True
7766430214762941216,1,26969,2,True
5946535786734515590,21,17992,1,False
5946535786734515590,21,17992,1,False
5946535786734515590,21,17992,2,True
5946535786734515590,21,17992,3,True
5946535786734515590,21,17992,3,True
-4412371184072043371,5,28514,1,True
-4412371184072043371,5,28514,2,True
-4412371184072043371,5,28514,0,False
-4412371184072043371,5,28514,1,True
-4412371184072043371,5,28514,0,False
-8656470873514954358,48,17885,2,False
-8656470873514954358,48,17885,2,True
-8656470873514954358,48,17885,3,False
-8656470873514954358,48,17885,2,True
-8656470873514954358,48,17885,2,False
-424979049218915930,2,3303,0,False
-424979049218915930,2,3303,2,True
-424979049218915930,2,3303,3,True
-424979049218915930,2,3303,0,False
-424979049218915930,2,3303,3,True
-2814246698584685337,22,16223,3,True
-2814246698584685337,22,16223,3,True
-2814246698584685337,22,16223,1,False
-2814246698584685337,22,16223,3,True
-2814246698584685337,22,16223,1,True
671977041283334192,4,22396,2,True
671977041283334192,4,22396,3,True
671977041283334192,4,22396,3,True
671977041283334192,4,22396,1,True
671977041283334192,4,22396,3,True
6166789577632045698,5,29702,2,True
6166789577632045698,5,29702,1,False
6166789577632045698,5,29702,3,True
6166789577632045698,5,29702,2,True
6166789577632045698,5,29702,2,True
-4372233783290549096,5,22396,2,True
-4372233783290549096,5,22396,3,True
-4372233783290549096,5,22396,3,True
-4372233783290549096,5,22396,3,True
-4372233783290549096,5,22396,2,True
4945803870244959859,3,9620,3,True
4945803870244959859,3,9620,2,True
4945803870244959859,3,9620,3,True
4945803870244959859,3,9620,3,True
4945803870244959859,3,9620,2,True
1404629747520896161,26,17885,2,True
1404629747520896161,26,17885,1,True
1404629747520896161,26,17885,2,False
1404629747520896161,26,17885,1,False
1404629747520896161,26,17885,3,True
347552760948309960,2,21323,3,True
347552760948309960,2,21323,3,True
347552760948309960,2,21323,3,True
347552760948309960,2,21323,3,True
347552760948309960,2,21323,2,True
-1244659605712790532,1,48,3,True
-1244659605712790532,1,48,3,True
-1244659605712790532,1,48,3,True
-1244659605712790532,1,48,1,False
-1244659605712790532,1,48,3,True
7770880354076782491,5,13443,3,True
7770880354076782491,5,13443,3,False
7770880354076782491,5,13443,3,True
7770880354076782491,5,13443,2,True
7770880354076782491,5,13443,1,False
8135621119788191721,1,26786,1,False
8135621119788191721,1,26786,3,True
8135621119788191721,1,26786,1,True
8135621119788191721,1,26786,2,True
8135621119788191721,1,26786,3,True
2467851469862441507,7,23415,3,True
2467851469862441507,7,23415,2,True
2467851469862441507,7,23415,2,True
2467851469862441507,7,23415,2,True
2467851469862441507,7,23415,3,True
-1887956052239203655,1,4194,0,True
-1887956052239203655,1,4194,1,False
-1887956052239203655,1,4194,2,False
-1887956052239203655,1,4194,2,True
-1887956052239203655,1,4194,3,False
-5760397430699174558,8,4194,3,True
-5760397430699174558,8,4194,0,False
-5760397430699174558,8,4194,3,True
-5760397430699174558,8,4194,3,True
-5760397430699174558,8,4194,2,False
-7589880174694005178,6,4194,2,True
-7589880174694005178,6,4194,2,False
-7589880174694005178,6,4194,2,True
-7589880174694005178,6,4194,0,False
-7589880174694005178,6,4194,3,True
3346510646690349133,6,13118,1,True
3346510646690349133,6,13118,0,True
3346510646690349133,6,13118,1,True
3346510646690349133,6,13118,2,True
3346510646690349133,6,13118,3,True
7484081486575579825,4,20582,0,False
7484081486575579825,4,20582,2,True
7484081486575579825,4,20582,1,False
7484081486575579825,4,20582,0,False
7484081486575579825,4,20582,0,False
-638034782803742082,7,995,0,False
-638034782803742082,7,995,3,True
-638034782803742082,7,995,2,True
-638034782803742082,7,995,2,True
-638034782803742082,7,995,0,True
-2511120207541603973,1,21225,0,False
-2511120207541603973,1,21225,1,True
-2511120207541603973,1,21225,0,False
-2511120207541603973,1,21225,2,False
-2511120207541603973,1,21225,0,False
-6142801609979403614,6,26789,3,True
-6142801609979403614,6,26789,0,False
-6142801609979403614,6,26789,2,True
-6142801609979403614,6,26789,2,True
-6142801609979403614,6,26789,3,True
-5824542390458747797,1,30699,2,True
-5824542390458747797,1,30699,2,True
-5824542390458747797,1,30699,2,False
-5824542390458747797,1,30699,3,False
-5824542390458747797,1,30699,3,True
-7449119262820732690,1,20895,2,True
-7449119262820732690,1,20895,2,True
-7449119262820732690,1,20895,3,True
-7449119262820732690,1,20895,3,True
-7449119262820732690,1,20895,3,False
-2958995725092968493,2,8930,0,False
-2958995725092968493,2,8930,0,False
-2958995725092968493,2,8930,3,True
-2958995725092968493,2,8930,3,False
-2958995725092968493,2,8930,0,True
339774340510490885,19,42041,0,False
339774340510490885,19,42041,3,True
339774340510490885,19,42041,2,True
339774340510490885,19,42041,2,True
339774340510490885,19,42041,2,True
638266959059555042,10,995,1,True
638266959059555042,10,995,3,False
638266959059555042,10,995,2,True
638266959059555042,10,995,0,False
638266959059555042,10,995,0,False
-8700937374002070939,5,1603,3,False
-8700937374002070939,5,1603,0,False
-8700937374002070939,5,1603,0,False
-8700937374002070939,5,1603,0,False
-8700937374002070939,5,1603,2,True
3222085684127528484,1,30320,2,True
3222085684127528484,1,30320,2,True
3222085684127528484,1,30320,3,True
3222085684127528484,1,30320,1,True
3222085684127528484,1,30320,2,True
-8000994201907075306,11,34104,3,True
-8000994201907075306,11,34104,2,True
-8000994201907075306,11,34104,2,True
-8000994201907075306,11,34104,2,True
-8000994201907075306,11,34104,0,True
6662590670679718743,2,21590,0,True
6662590670679718743,2,21590,1,True
6662590670679718743,2,21590,0,True
6662590670679718743,2,21590,2,True
6662590670679718743,2,21590,3,True
-8743824040694646179,2,8962,0,True
-8743824040694646179,2,8962,1,True
-8743824040694646179,2,8962,0,True
-8743824040694646179,2,8962,3,True
-8743824040694646179,2,8962,0,False
7581085964734449179,6,29116,0,True
7581085964734449179,6,29116,0,True
7581085964734449179,6,29116,1,False
7581085964734449179,6,29116,2,True
7581085964734449179,6,29116,1,True
266267206739043280,4,39969,0,True
266267206739043280,4,39969,0,False
266267206739043280,4,39969,2,True
266267206739043280,4,39969,2,True
266267206739043280,4,39969,0,True
4308095158670622561,5,43431,2,True
4308095158670622561,5,43431,0,False
4308095158670622561,5,43431,3,True
4308095158670622561,5,43431,1,True
4308095158670622561,5,43431,1,True
-1161810576705297334,7,13303,3,True
-1161810576705297334,7,13303,3,True
-1161810576705297334,7,13303,1,True
-1161810576705297334,7,13303,3,True
-1161810576705297334,7,13303,0,True
-1623877595418144745,5,24369,3,True
-1623877595418144745,5,24369,1,True
-1623877595418144745,5,24369,0,False
-1623877595418144745,5,24369,1,True
-1623877595418144745,5,24369,3,True
-2837311402534584113,3,33553,1,False
-2837311402534584113,3,33553,3,False
-2837311402534584113,3,33553,2,False
-2837311402534584113,3,33553,0,False
-2837311402534584113,3,33553,0,False
-539277736885284739,6,24643,0,False
-539277736885284739,6,24643,2,False
-539277736885284739,6,24643,0,False
-539277736885284739,6,24643,0,False
-539277736885284739,6,24643,0,False
-8227209124570998250,3,9613,2,True
-8227209124570998250,3,9613,0,False
-8227209124570998250,3,9613,2,False
-8227209124570998250,3,9613,0,True
-8227209124570998250,3,9613,0,False
-7807450828270625597,1,26667,2,False
-7807450828270625597,1,26667,0,False
-7807450828270625597,1,26667,1,True
-7807450828270625597,1,26667,0,False
-7807450828270625597,1,26667,2,True
-6395513860752045533,15,35914,3,True
-6395513860752045533,15,35914,1,True
-6395513860752045533,15,35914,2,True
-6395513860752045533,15,35914,1,False
-6395513860752045533,15,35914,3,True
-9129542038548473874,21,35914,3,True
-9129542038548473874,21,35914,1,False
-9129542038548473874,21,35914,1,True
-9129542038548473874,21,35914,3,True
-9129542038548473874,21,35914,2,False
-6491425255940286125,20,8573,3,True
-6491425255940286125,20,8573,2,True
-6491425255940286125,20,8573,0,True
-6491425255940286125,20,8573,3,True
-6491425255940286125,20,8573,3,True
6607586571361846101,4,35914,0,False
6607586571361846101,4,35914,2,False
6607586571361846101,4,35914,3,True
6607586571361846101,4,35914,1,False
6607586571361846101,4,35914,3,False
8361845356230317814,9,3224,2,True
8361845356230317814,9,3224,0,True
8361845356230317814,9,3224,1,True
8361845356230317814,9,3224,3,True
8361845356230317814,9,3224,1,True
-5450163947978202163,27,29852,1,True
-5450163947978202163,27,29852,3,True
-5450163947978202163,27,29852,1,True
-5450163947978202163,27,29852,1,True
-5450163947978202163,27,29852,0,False
-6021073729099391632,5,22835,3,True
-6021073729099391632,5,22835,2,True
-6021073729099391632,5,22835,3,False
-6021073729099391632,5,22835,3,True
-6021073729099391632,5,22835,0,True
-4538719590728004802,1,13815,2,True
-4538719590728004802,1,13815,0,False
-4538719590728004802,1,13815,2,True
-4538719590728004802,1,13815,0,True
-4538719590728004802,1,13815,1,False
-5851239832207399896,1,41473,3,True
-5851239832207399896,1,41473,3,True
-5851239832207399896,1,41473,1,True
-5851239832207399896,1,41473,3,True
-5851239832207399896,1,41473,2,True
-8853151243201734716,11,3224,2,True
-8853151243201734716,11,3224,3,True
-8853151243201734716,11,3224,2,True
-8853151243201734716,11,3224,3,True
-8853151243201734716,11,3224,2,True
-2330690472540118487,6,4964,0,False
-2330690472540118487,6,4964,2,False
-2330690472540118487,6,4964,2,True
-2330690472540118487,6,4964,2,True
-2330690472540118487,6,4964,0,True
7192882734102514173,13,4964,1,True
7192882734102514173,13,4964,2,True
7192882734102514173,13,4964,2,False
7192882734102514173,13,4964,2,True
7192882734102514173,13,4964,2,True
6184457315556080320,4,24352,0,False
6184457315556080320,4,24352,2,False
6184457315556080320,4,24352,1,True
6184457315556080320,4,24352,0,False
6184457315556080320,4,24352,2,True
-3738156050180754995,1,4964,0,False
-3738156050180754995,1,4964,2,False
-3738156050180754995,1,4964,2,True
-3738156050180754995,1,4964,2,True
-3738156050180754995,1,4964,2,True
1497174585045933760,50,2149,1,False
1497174585045933760,50,2149,0,False
1497174585045933760,50,2149,2,True
1497174585045933760,50,2149,2,True
1497174585045933760,50,2149,0,False
4515666545827874747,5,35902,3,True
4515666545827874747,5,35902,2,True
4515666545827874747,5,35902,3,True
4515666545827874747,5,35902,3,True
4515666545827874747,5,35902,3,True
7256998798295548794,5,33185,2,True
7256998798295548794,5,33185,3,True
7256998798295548794,5,33185,2,True
7256998798295548794,5,33185,2,True
7256998798295548794,5,33185,3,True
1217257694826822666,1,24065,0,False
1217257694826822666,1,24065,0,False
1217257694826822666,1,24065,2,True
1217257694826822666,1,24065,3,False
1217257694826822666,1,24065,3,False
-4896123746978453172,5,24352,3,False
-4896123746978453172,5,24352,2,True
-4896123746978453172,5,24352,3,True
-4896123746978453172,5,24352,2,True
-4896123746978453172,5,24352,3,True
1243603451353574340,12,28718,2,False
1243603451353574340,12,28718,2,True
1243603451353574340,12,28718,2,True
1243603451353574340,12,28718,2,True
1243603451353574340,12,28718,2,True
-2139150797067471036,5,14442,2,True
-2139150797067471036,5,14442,1,False
-2139150797067471036,5,14442,3,True
-2139150797067471036,5,14442,2,True
-2139150797067471036,5,14442,3,True
-3286619847223589792,2,24423,3,True
-3286619847223589792,2,24423,2,True
-3286619847223589792,2,24423,1,True
-3286619847223589792,2,24423,2,True
-3286619847223589792,2,24423,2,True
-8353435224060487505,2,24136,1,False
-8353435224060487505,2,24136,2,False
-8353435224060487505,2,24136,1,True
-8353435224060487505,2,24136,0,False
-8353435224060487505,2,24136,1,False
-574368681884568445,3,24352,1,False
-574368681884568445,3,24352,0,False
-574368681884568445,3,24352,0,False
-574368681884568445,3,24352,2,True
-574368681884568445,3,24352,2,False
-4955584091631768928,2,28265,3,True
-4955584091631768928,2,28265,3,True
-4955584091631768928,2,28265,3,True
-4955584091631768928,2,28265,3,True
-4955584091631768928,2,28265,1,False
-894008584677522246,6,3927,1,True
-894008584677522246,6,3927,3,True
-894008584677522246,6,3927,3,True
-894008584677522246,6,3927,3,False
-894008584677522246,6,3927,2,True
522073960045759349,14,19740,1,True
522073960045759349,14,19740,2,True
522073960045759349,14,19740,0,False
522073960045759349,14,19740,2,True
522073960045759349,14,19740,2,True
-4840310323719129358,15,19740,2,True
-4840310323719129358,15,19740,1,True
-4840310323719129358,15,19740,3,False
-4840310323719129358,15,19740,2,False
-4840310323719129358,15,19740,3,False
-8936633947366025260,5,19740,3,True
-8936633947366025260,5,19740,3,True
-8936633947366025260,5,19740,3,True
-8936633947366025260,5,19740,0,True
-8936633947366025260,5,19740,0,False
-6189943695314536504,1,19740,2,True
-6189943695314536504,1,19740,0,False
-6189943695314536504,1,19740,3,False
-6189943695314536504,1,19740,1,False
-6189943695314536504,1,19740,2,True
-2370428717182663840,7,19740,2,True
-2370428717182663840,7,19740,3,True
-2370428717182663840,7,19740,0,False
-2370428717182663840,7,19740,3,True
-2370428717182663840,7,19740,2,True
-7199726141817120014,29,19740,0,False
-7199726141817120014,29,19740,1,True
-7199726141817120014,29,19740,2,True
-7199726141817120014,29,19740,1,True
-7199726141817120014,29,19740,3,True
-3661696270086332582,6,35082,3,True
-3661696270086332582,6,35082,2,True
-3661696270086332582,6,35082,2,False
-3661696270086332582,6,35082,3,True
-3661696270086332582,6,35082,3,True
3020704520778941758,2,5777,3,True
3020704520778941758,2,5777,1,False
3020704520778941758,2,5777,2,True
3020704520778941758,2,5777,3,True
3020704520778941758,2,5777,3,True
4737762262014983693,5,15931,2,True
4737762262014983693,5,15931,3,True
4737762262014983693,5,15931,3,True
4737762262014983693,5,15931,2,True
4737762262014983693,5,15931,2,True
-7555275421973236802,1,23959,3,True
-7555275421973236802,1,23959,3,True
-7555275421973236802,1,23959,2,True
-7555275421973236802,1,23959,0,True
-7555275421973236802,1,23959,1,True
8124182668980981564,2,13557,3,True
8124182668980981564,2,13557,2,True
8124182668980981564,2,13557,3,True
8124182668980981564,2,13557,2,True
8124182668980981564,2,13557,3,True
4026447723328614296,1,28265,3,True
4026447723328614296,1,28265,1,True
4026447723328614296,1,28265,2,False
4026447723328614296,1,28265,2,True
4026447723328614296,1,28265,2,True
-9189193454446359208,8,33373,1,False
-9189193454446359208,8,33373,2,True
-9189193454446359208,8,33373,2,True
-9189193454446359208,8,33373,2,False
-9189193454446359208,8,33373,3,True
-5111126609333483034,3,10611,2,True
-5111126609333483034,3,10611,3,True
-5111126609333483034,3,10611,2,True
-5111126609333483034,3,10611,0,True
-5111126609333483034,3,10611,2,False
5667908788102738996,2,34833,3,True
5667908788102738996,2,34833,0,False
5667908788102738996,2,34833,2,True
5667908788102738996,2,34833,2,False
5667908788102738996,2,34833,3,True
-7843148642679682035,4,33564,2,True
-7843148642679682035,4,33564,2,True
-7843148642679682035,4,33564,3,True
-7843148642679682035,4,33564,2,False
-7843148642679682035,4,33564,0,False
2608636973389524732,9,40747,2,True
2608636973389524732,9,40747,3,True
2608636973389524732,9,40747,3,True
2608636973389524732,9,40747,3,True
2608636973389524732,9,40747,3,True
3177965576667988140,17,8176,2,True
3177965576667988140,17,8176,2,True
3177965576667988140,17,8176,0,True
3177965576667988140,17,8176,1,True
3177965576667988140,17,8176,2,False
-6593088159310132304,124,34949,2,False
-6593088159310132304,124,34949,3,True
-6593088159310132304,124,34949,2,True
-6593088159310132304,124,34949,2,True
-6593088159310132304,124,34949,3,True
-5748848664530759429,30,33502,3,True
-5748848664530759429,30,33502,3,True
-5748848664530759429,30,33502,3,True
-5748848664530759429,30,33502,3,True
-5748848664530759429,30,33502,3,False
-5201755761623432884,36,25373,3,False
-5201755761623432884,36,25373,3,False
-5201755761623432884,36,25373,3,False
-5201755761623432884,36,25373,2,False
-5201755761623432884,36,25373,3,True
-8087335841542306378,25,34949,3,True
-8087335841542306378,25,34949,3,False
-8087335841542306378,25,34949,3,True
-8087335841542306378,25,34949,0,False
-8087335841542306378,25,34949,1,False
-7416304181993624775,5,28500,0,False
-7416304181993624775,5,28500,2,True
-7416304181993624775,5,28500,1,False
-7416304181993624775,5,28500,0,True
-7416304181993624775,5,28500,0,False
8988664965870521284,3,43829,3,True
8988664965870521284,3,43829,3,True
8988664965870521284,3,43829,3,True
8988664965870521284,3,43829,2,False
8988664965870521284,3,43829,3,True
-4256102895315504713,4,30793,3,True
-4256102895315504713,4,30793,2,True
-4256102895315504713,4,30793,3,True
-4256102895315504713,4,30793,3,True
-4256102895315504713,4,30793,3,False
7098249441284604763,8,23789,3,True
7098249441284604763,8,23789,3,True
7098249441284604763,8,23789,3,True
7098249441284604763,8,23789,3,True
7098249441284604763,8,23789,2,True
6978045596614723597,2,13892,3,True
6978045596614723597,2,13892,3,True
6978045596614723597,2,13892,3,True
6978045596614723597,2,13892,3,True
6978045596614723597,2,13892,3,True
3902501794074898396,4,40069,3,True
3902501794074898396,4,40069,3,True
3902501794074898396,4,40069,3,True
3902501794074898396,4,40069,0,False
3902501794074898396,4,40069,3,True
-7454924576067073101,11,37104,3,True
-7454924576067073101,11,37104,3,True
-7454924576067073101,11,37104,3,True
-7454924576067073101,11,37104,3,True
-7454924576067073101,11,37104,2,True
-7899510458301311290,7,3539,1,False
-7899510458301311290,7,3539,3,True
-7899510458301311290,7,3539,3,True
-7899510458301311290,7,3539,2,True
-7899510458301311290,7,3539,3,True
-2785416537130627829,1,8542,2,True
-2785416537130627829,1,8542,1,True
-2785416537130627829,1,8542,2,True
-2785416537130627829,1,8542,3,True
-2785416537130627829,1,8542,3,True
-5689632240615987315,18,17099,2,True
-5689632240615987315,18,17099,3,True
-5689632240615987315,18,17099,3,True
-5689632240615987315,18,17099,3,True
-5689632240615987315,18,17099,3,True
5255022931869281281,5,26959,0,False
5255022931869281281,5,26959,1,False
5255022931869281281,5,26959,1,False
5255022931869281281,5,26959,3,True
5255022931869281281,5,26959,3,True
704821478684015127,5,33502,3,True
704821478684015127,5,33502,0,True
704821478684015127,5,33502,2,False
704821478684015127,5,33502,3,True
704821478684015127,5,33502,2,False
6578372974296645234,15,39928,3,True
6578372974296645234,15,39928,3,True
6578372974296645234,15,39928,2,True
6578372974296645234,15,39928,3,True
6578372974296645234,15,39928,1,True
6625457236610197258,5,43039,1,True
6625457236610197258,5,43039,2,True
6625457236610197258,5,43039,3,False
6625457236610197258,5,43039,0,False
6625457236610197258,5,43039,1,False
-4085521921596661437,10,38905,3,True
-4085521921596661437,10,38905,3,False
-4085521921596661437,10,38905,3,True
-4085521921596661437,10,38905,3,False
-4085521921596661437,10,38905,3,True
-5065886936998969561,29,39928,3,True
-5065886936998969561,29,39928,2,False
-5065886936998969561,29,39928,1,False
-5065886936998969561,29,39928,3,True
-5065886936998969561,29,39928,1,False
2969779960066699081,15,25519,3,True
2969779960066699081,15,25519,3,False
2969779960066699081,15,25519,3,True
2969779960066699081,15,25519,1,False
2969779960066699081,15,25519,3,False
-3108171928115066322,30,25519,3,True
-3108171928115066322,30,25519,2,True
-3108171928115066322,30,25519,2,True
-3108171928115066322,30,25519,3,True
-3108171928115066322,30,25519,3,True
1940956662773505758,5,9008,3,False
1940956662773505758,5,9008,3,True
1940956662773505758,5,9008,3,True
1940956662773505758,5,9008,2,True
1940956662773505758,5,9008,1,False
4604362696682266245,2,11200,3,True
4604362696682266245,2,11200,3,True
4604362696682266245,2,11200,3,True
4604362696682266245,2,11200,3,True
4604362696682266245,2,11200,3,True
6975161976263844318,1,33086,3,True
6975161976263844318,1,33086,3,True
6975161976263844318,1,33086,3,True
6975161976263844318,1,33086,3,True
6975161976263844318,1,33086,3,True
-8622745996781869236,1,27972,2,False
-8622745996781869236,1,27972,3,True
-8622745996781869236,1,27972,3,True
-8622745996781869236,1,27972,3,True
-8622745996781869236,1,27972,2,True
-4555695510226229000,5,15711,3,True
-4555695510226229000,5,15711,3,True
-4555695510226229000,5,15711,3,True
-4555695510226229000,5,15711,2,True
-4555695510226229000,5,15711,3,True
-8448300609161371542,2,5150,3,True
-8448300609161371542,2,5150,3,True
-8448300609161371542,2,5150,3,True
-8448300609161371542,2,5150,1,True
-8448300609161371542,2,5150,2,True
-6922654841318904318,5,11200,3,True
-6922654841318904318,5,11200,3,True
-6922654841318904318,5,11200,3,True
-6922654841318904318,5,11200,2,True
-6922654841318904318,5,11200,2,True
4118589925852079934,4,5150,0,False
4118589925852079934,4,5150,2,True
4118589925852079934,4,5150,3,True
4118589925852079934,4,5150,1,False
4118589925852079934,4,5150,1,False
-4764419316884358228,3,11647,2,True
-4764419316884358228,3,11647,3,True
-4764419316884358228,3,11647,3,True
-4764419316884358228,3,11647,3,True
-4764419316884358228,3,11647,3,True
7396904647976380258,1,41068,3,True
7396904647976380258,1,41068,3,True
7396904647976380258,1,41068,2,False
7396904647976380258,1,41068,3,True
7396904647976380258,1,41068,3,True
-7627791733297706455,1,26366,3,True
-7627791733297706455,1,26366,2,True
-7627791733297706455,1,26366,3,True
-7627791733297706455,1,26366,3,True
-7627791733297706455,1,26366,3,True
-4620279356130420247,4,21934,3,True
-4620279356130420247,4,21934,3,True
-4620279356130420247,4,21934,3,True
-4620279356130420247,4,21934,3,True
-4620279356130420247,4,21934,2,True
-6529099254843987717,10,21934,3,False
-6529099254843987717,10,21934,1,True
-6529099254843987717,10,21934,3,True
-6529099254843987717,10,21934,1,False
-6529099254843987717,10,21934,3,True
-100992829212382452,2,24960,3,False
-100992829212382452,2,24960,3,True
-100992829212382452,2,24960,1,False
-100992829212382452,2,24960,3,True
-100992829212382452,2,24960,2,False
2135718769585548621,6,33106,0,False
2135718769585548621,6,33106,2,False
2135718769585548621,6,33106,0,False
2135718769585548621,6,33106,1,False
2135718769585548621,6,33106,0,False
-573716420594721390,3,37288,0,False
-573716420594721390,3,37288,2,True
-573716420594721390,3,37288,3,True
-573716420594721390,3,37288,2,False
-573716420594721390,3,37288,0,False
3401974144952717273,1,11221,3,False
3401974144952717273,1,11221,3,False
3401974144952717273,1,11221,1,False
3401974144952717273,1,11221,2,False
3401974144952717273,1,11221,1,False
1239136721597738094,4,29430,1,False
1239136721597738094,4,29430,3,False
1239136721597738094,4,29430,3,True
1239136721597738094,4,29430,3,True
1239136721597738094,4,29430,2,True
1023274095951546899,1,34972,3,True
1023274095951546899,1,34972,3,True
1023274095951546899,1,34972,3,False
1023274095951546899,1,34972,3,True
1023274095951546899,1,34972,3,True
1824925040723458539,1,9418,2,False
1824925040723458539,1,9418,1,False
1824925040723458539,1,9418,2,True
1824925040723458539,1,9418,2,False
1824925040723458539,1,9418,3,False
141856214928320865,18,9307,3,False
141856214928320865,18,9307,3,True
141856214928320865,18,9307,3,True
141856214928320865,18,9307,2,True
141856214928320865,18,9307,3,True
-7233549259593276580,1,25406,1,True
-7233549259593276580,1,25406,3,False
-7233549259593276580,1,25406,0,False
-7233549259593276580,1,25406,3,False
-7233549259593276580,1,25406,0,False
-7910850541907644186,2,32596,2,True
-7910850541907644186,2,32596,3,True
-7910850541907644186,2,32596,2,True
-7910850541907644186,2,32596,2,True
-7910850541907644186,2,32596,2,True
1791531602431382601,3,24960,0,False
1791531602431382601,3,24960,3,False
1791531602431382601,3,24960,1,False
1791531602431382601,3,24960,3,True
1791531602431382601,3,24960,1,False
3104297790575531156,1,76,3,True
3104297790575531156,1,76,3,True
3104297790575531156,1,76,3,True
3104297790575531156,1,76,3,True
3104297790575531156,1,76,3,True
-6275624358876688742,2,31934,3,True
-6275624358876688742,2,31934,3,True
-6275624358876688742,2,31934,2,True
-6275624358876688742,2,31934,3,True
-6275624358876688742,2,31934,3,True
-4574731827417332273,5,794,2,True
-4574731827417332273,5,794,3,True
-4574731827417332273,5,794,3,True
-4574731827417332273,5,794,3,True
-4574731827417332273,5,794,3,True
-6882494260843145910,9,33106,3,True
-6882494260843145910,9,33106,3,True
-6882494260843145910,9,33106,3,True
-6882494260843145910,9,33106,3,True
-6882494260843145910,9,33106,3,True
-6903830792458790817,4,13624,0,False
-6903830792458790817,4,13624,1,False
-6903830792458790817,4,13624,3,False
-6903830792458790817,4,13624,3,False
-6903830792458790817,4,13624,2,False
-6254833907925556416,4,26902,2,True
-6254833907925556416,4,26902,3,True
-6254833907925556416,4,26902,1,True
-6254833907925556416,4,26902,3,True
-6254833907925556416,4,26902,3,True
-749793808820803630,108,10526,3,True
-749793808820803630,108,10526,3,True
-749793808820803630,108,10526,3,True
-749793808820803630,108,10526,2,True
-749793808820803630,108,10526,2,True
-8383705904250449000,6,9575,2,True
-8383705904250449000,6,9575,3,True
-8383705904250449000,6,9575,3,True
-8383705904250449000,6,9575,3,True
-8383705904250449000,6,9575,2,True
7651148357389181784,5,13624,2,True
7651148357389181784,5,13624,2,False
7651148357389181784,5,13624,3,True
7651148357389181784,5,13624,2,False
7651148357389181784,5,13624,3,False
-1202654128195005882,94,10526,3,False
-1202654128195005882,94,10526,1,False
-1202654128195005882,94,10526,3,True
-1202654128195005882,94,10526,0,False
-1202654128195005882,94,10526,2,False
-1310959791467549976,3,35449,3,True
-1310959791467549976,3,35449,3,True
-1310959791467549976,3,35449,3,False
-1310959791467549976,3,35449,3,True
-1310959791467549976,3,35449,3,True
-5209606645995323573,5,3701,1,True
-5209606645995323573,5,3701,3,True
-5209606645995323573,5,3701,3,True
-5209606645995323573,5,3701,2,True
-5209606645995323573,5,3701,2,False
-8395109186911195697,5,27718,2,True
-8395109186911195697,5,27718,3,True
-8395109186911195697,5,27718,3,True
-8395109186911195697,5,27718,3,True
-8395109186911195697,5,27718,3,True
4071381491160347489,7,20935,1,False
4071381491160347489,7,20935,2,False
4071381491160347489,7,20935,3,False
4071381491160347489,7,20935,3,True
4071381491160347489,7,20935,3,True
3756302250180338433,12,12897,3,True
3756302250180338433,12,12897,3,True
3756302250180338433,12,12897,3,True
3756302250180338433,12,12897,3,True
3756302250180338433,12,12897,3,True
-5383526435471217543,1,34706,2,True
-5383526435471217543,1,34706,3,True
-5383526435471217543,1,34706,3,True
-5383526435471217543,1,34706,1,False
-5383526435471217543,1,34706,2,True
-7380394832980405999,1,27068,1,False
-7380394832980405999,1,27068,3,True
-7380394832980405999,1,27068,3,True
-7380394832980405999,1,27068,3,False
-7380394832980405999,1,27068,3,True
-8154099617118925232,4,27718,3,True
-8154099617118925232,4,27718,3,True
-8154099617118925232,4,27718,3,False
-8154099617118925232,4,27718,3,True
-8154099617118925232,4,27718,3,True
6370714049112263318,1,4646,3,True
6370714049112263318,1,4646,3,True
6370714049112263318,1,4646,3,True
6370714049112263318,1,4646,3,False
6370714049112263318,1,4646,3,True
3058733731841415262,5,13342,3,True
3058733731841415262,5,13342,2,False
